10/23/2018
7:24:29 PM

0, CH+=0, CH-=199, Range=+/-10, y=a


Time	v0	y0
71.000000	-0.015472	-0.015472
71.002000	0.076169	0.076169
71.004000	0.157628	0.157628
71.006000	0.177993	0.177993
71.008000	0.279817	0.279817
71.010000	0.279817	0.279817
71.012000	0.167811	0.167811
71.014000	-0.020563	-0.020563
71.016000	-0.076566	-0.076566
71.018000	-0.010381	-0.010381
71.020000	0.040531	0.040531
71.022000	0.137264	0.137264
71.024000	0.071078	0.071078
71.026000	0.198358	0.198358
71.028000	0.177993	0.177993
71.030000	0.310364	0.310364
71.032000	0.376549	0.376549
71.034000	-0.142752	-0.142752
71.036000	-0.168208	-0.168208
71.038000	-0.137661	-0.137661
71.040000	0.020166	0.020166
71.042000	0.172902	0.172902
71.044000	0.065987	0.065987
71.046000	0.004893	0.004893
71.048000	0.157628	0.157628
71.050000	0.111808	0.111808
71.052000	0.055805	0.055805
71.054000	0.121990	0.121990
71.056000	-0.035837	-0.035837
71.058000	-0.214028	-0.214028
71.060000	-0.076566	-0.076566
71.062000	-0.015472	-0.015472
71.064000	0.147446	0.147446
71.066000	0.254361	0.254361
71.068000	0.305273	0.305273
71.070000	0.183084	0.183084
71.072000	0.091443	0.091443
71.074000	-0.030746	-0.030746
71.076000	-0.122387	-0.122387
71.078000	-0.071475	-0.071475
71.080000	-0.051110	-0.051110
71.082000	0.030349	0.030349
71.084000	0.228905	0.228905
71.086000	0.295090	0.295090
71.088000	0.305273	0.305273
71.090000	0.325637	0.325637
71.092000	0.274726	0.274726
71.094000	0.076169	0.076169
71.096000	-0.168208	-0.168208
71.098000	-0.152934	-0.152934
71.100000	0.076169	0.076169
71.102000	0.035440	0.035440
71.104000	0.177993	0.177993
71.106000	0.391823	0.391823
71.108000	0.493647	0.493647
71.110000	0.086352	0.086352
71.112000	-0.071475	-0.071475
71.114000	-0.112205	-0.112205
71.116000	-0.102022	-0.102022
71.118000	-0.076566	-0.076566
71.120000	-0.010381	-0.010381
71.122000	0.132172	0.132172
71.124000	0.121990	0.121990
71.126000	0.076169	0.076169
71.128000	0.188175	0.188175
71.130000	0.203449	0.203449
71.132000	0.116899	0.116899
71.134000	0.320546	0.320546
71.136000	0.035440	0.035440
71.138000	-0.422767	-0.422767
71.140000	-0.290396	-0.290396
71.142000	-0.040928	-0.040928
71.144000	0.244178	0.244178
71.146000	0.315455	0.315455
71.148000	0.330729	0.330729
71.150000	0.305273	0.305273
71.152000	0.081260	0.081260
71.154000	-0.071475	-0.071475
71.156000	-0.040928	-0.040928
71.158000	-0.005290	-0.005290
71.160000	0.045622	0.045622
71.162000	0.071078	0.071078
71.164000	0.228905	0.228905
71.166000	0.213631	0.213631
71.168000	0.254361	0.254361
71.170000	0.264543	0.264543
71.172000	0.096534	0.096534
71.174000	-0.096931	-0.096931
71.176000	-0.132569	-0.132569
71.178000	0.101625	0.101625
71.180000	0.065987	0.065987
71.182000	-0.040928	-0.040928
71.184000	0.127081	0.127081
71.186000	0.381640	0.381640
71.188000	0.626017	0.626017
71.190000	0.325637	0.325637
71.192000	-0.066384	-0.066384
