10/23/2018
7:17:41 PM

0, CH+=0, CH-=199, Range=+/-10, y=a


Time	v0	y0
16.500000	0.193267	0.193267
16.502000	0.167811	0.167811
16.504000	0.121990	0.121990
16.506000	0.030349	0.030349
16.508000	-0.015472	-0.015472
16.510000	-0.035837	-0.035837
16.512000	-0.020563	-0.020563
16.514000	0.035440	0.035440
16.516000	0.132172	0.132172
16.518000	0.177993	0.177993
16.520000	0.193267	0.193267
16.522000	0.172902	0.172902
16.524000	0.111808	0.111808
16.526000	0.030349	0.030349
16.528000	-0.025654	-0.025654
16.530000	-0.040928	-0.040928
16.532000	-0.015472	-0.015472
16.534000	0.045622	0.045622
16.536000	0.137264	0.137264
16.538000	0.177993	0.177993
16.540000	0.198358	0.198358
16.542000	0.167811	0.167811
16.544000	0.116899	0.116899
16.546000	0.020166	0.020166
16.548000	-0.010381	-0.010381
16.550000	-0.030746	-0.030746
16.552000	-0.010381	-0.010381
16.554000	0.040531	0.040531
16.556000	0.132172	0.132172
16.558000	0.183084	0.183084
16.560000	0.198358	0.198358
16.562000	0.167811	0.167811
16.564000	0.137264	0.137264
16.566000	0.035440	0.035440
16.568000	-0.020563	-0.020563
16.570000	-0.030746	-0.030746
16.572000	-0.010381	-0.010381
16.574000	0.050713	0.050713
16.576000	0.142355	0.142355
16.578000	0.188175	0.188175
16.580000	0.208540	0.208540
16.582000	0.172902	0.172902
16.584000	0.132172	0.132172
16.586000	0.025257	0.025257
16.588000	-0.020563	-0.020563
16.590000	-0.030746	-0.030746
16.592000	-0.000199	-0.000199
16.594000	0.065987	0.065987
16.596000	0.152537	0.152537
16.598000	0.188175	0.188175
16.600000	0.198358	0.198358
16.602000	0.172902	0.172902
16.604000	0.127081	0.127081
16.606000	0.035440	0.035440
16.608000	-0.020563	-0.020563
16.610000	-0.025654	-0.025654
16.612000	0.004893	0.004893
16.614000	0.076169	0.076169
16.616000	0.152537	0.152537
16.618000	0.183084	0.183084
16.620000	0.208540	0.208540
16.622000	0.172902	0.172902
16.624000	0.111808	0.111808
16.626000	0.030349	0.030349
16.628000	-0.010381	-0.010381
16.630000	-0.035837	-0.035837
16.632000	-0.010381	-0.010381
16.634000	0.060896	0.060896
16.636000	0.152537	0.152537
16.638000	0.193267	0.193267
16.640000	0.198358	0.198358
16.642000	0.157628	0.157628
16.644000	0.091443	0.091443
16.646000	0.009984	0.009984
16.648000	-0.025654	-0.025654
16.650000	-0.030746	-0.030746
16.652000	-0.005290	-0.005290
16.654000	0.055805	0.055805
16.656000	0.147446	0.147446
16.658000	0.183084	0.183084
16.660000	0.198358	0.198358
16.662000	0.167811	0.167811
16.664000	0.101625	0.101625
16.666000	0.025257	0.025257
16.668000	-0.025654	-0.025654
16.670000	-0.040928	-0.040928
16.672000	-0.005290	-0.005290
16.674000	0.060896	0.060896
16.676000	0.147446	0.147446
16.678000	0.193267	0.193267
16.680000	0.193267	0.193267
16.682000	0.162719	0.162719
16.684000	0.127081	0.127081
16.686000	0.020166	0.020166
16.688000	-0.035837	-0.035837
16.690000	-0.040928	-0.040928
16.692000	-0.010381	-0.010381
16.694000	0.055805	0.055805
16.696000	0.147446	0.147446
16.698000	0.183084	0.183084
16.700000	0.198358	0.198358
16.702000	0.162719	0.162719
16.704000	0.091443	0.091443
16.706000	0.009984	0.009984
16.708000	-0.025654	-0.025654
16.710000	-0.035837	-0.035837
16.712000	0.004893	0.004893
16.714000	0.071078	0.071078
16.716000	0.147446	0.147446
16.718000	0.188175	0.188175
16.720000	0.198358	0.198358
16.722000	0.167811	0.167811
16.724000	0.091443	0.091443
16.726000	0.009984	0.009984
16.728000	-0.025654	-0.025654
16.730000	-0.030746	-0.030746
16.732000	-0.000199	-0.000199
16.734000	0.071078	0.071078
16.736000	0.147446	0.147446
16.738000	0.188175	0.188175
16.740000	0.193267	0.193267
16.742000	0.167811	0.167811
16.744000	0.091443	0.091443
16.746000	0.009984	0.009984
16.748000	-0.020563	-0.020563
16.750000	-0.030746	-0.030746
16.752000	-0.005290	-0.005290
16.754000	0.076169	0.076169
16.756000	0.142355	0.142355
16.758000	0.177993	0.177993
16.760000	0.188175	0.188175
16.762000	0.157628	0.157628
16.764000	0.086352	0.086352
16.766000	0.004893	0.004893
16.768000	-0.030746	-0.030746
16.770000	-0.030746	-0.030746
16.772000	-0.005290	-0.005290
16.774000	0.060896	0.060896
16.776000	0.142355	0.142355
16.778000	0.177993	0.177993
16.780000	0.188175	0.188175
16.782000	0.147446	0.147446
16.784000	0.071078	0.071078
16.786000	-0.005290	-0.005290
16.788000	-0.040928	-0.040928
16.790000	-0.035837	-0.035837
16.792000	0.004893	0.004893
16.794000	0.081260	0.081260
16.796000	0.157628	0.157628
16.798000	0.193267	0.193267
16.800000	0.193267	0.193267
16.802000	0.152537	0.152537
16.804000	0.076169	0.076169
16.806000	0.009984	0.009984
16.808000	-0.035837	-0.035837
16.810000	-0.025654	-0.025654
16.812000	0.020166	0.020166
16.814000	0.091443	0.091443
16.816000	0.162719	0.162719
16.818000	0.193267	0.193267
16.820000	0.198358	0.198358
16.822000	0.167811	0.167811
16.824000	0.065987	0.065987
16.826000	-0.000199	-0.000199
16.828000	-0.030746	-0.030746
16.830000	-0.030746	-0.030746
16.832000	0.009984	0.009984
16.834000	0.091443	0.091443
16.836000	0.162719	0.162719
16.838000	0.198358	0.198358
16.840000	0.193267	0.193267
16.842000	0.152537	0.152537
16.844000	0.071078	0.071078
16.846000	0.004893	0.004893
16.848000	-0.025654	-0.025654
16.850000	-0.030746	-0.030746
16.852000	0.020166	0.020166
16.854000	0.101625	0.101625
16.856000	0.162719	0.162719
16.858000	0.198358	0.198358
16.860000	0.193267	0.193267
16.862000	0.157628	0.157628
16.864000	0.071078	0.071078
16.866000	-0.000199	-0.000199
16.868000	-0.030746	-0.030746
16.870000	-0.020563	-0.020563
16.872000	0.020166	0.020166
16.874000	0.101625	0.101625
16.876000	0.167811	0.167811
16.878000	0.203449	0.203449
16.880000	0.208540	0.208540
16.882000	0.162719	0.162719
16.884000	0.060896	0.060896
16.886000	-0.005290	-0.005290
16.888000	-0.040928	-0.040928
16.890000	-0.025654	-0.025654
16.892000	0.025257	0.025257
16.894000	0.106716	0.106716
16.896000	0.167811	0.167811
16.898000	0.198358	0.198358
16.900000	0.198358	0.198358
16.902000	0.152537	0.152537
16.904000	0.071078	0.071078
16.906000	-0.000199	-0.000199
16.908000	-0.025654	-0.025654
16.910000	-0.010381	-0.010381
16.912000	0.030349	0.030349
16.914000	0.116899	0.116899
16.916000	0.177993	0.177993
