10/23/2018
7:22:39 PM

0, CH+=0, CH-=199, Range=+/-10, y=a


Time	v0	y0
1.026000	-0.086749	-0.086749
1.028000	-0.107113	-0.107113
1.030000	-0.061293	-0.061293
1.032000	0.035440	0.035440
1.034000	0.157628	0.157628
1.036000	0.249270	0.249270
1.038000	0.249270	0.249270
1.040000	0.218723	0.218723
1.042000	0.132172	0.132172
1.044000	0.009984	0.009984
1.046000	-0.076566	-0.076566
1.048000	-0.107113	-0.107113
1.050000	-0.056202	-0.056202
1.052000	0.040531	0.040531
1.054000	0.162719	0.162719
1.056000	0.254361	0.254361
1.058000	0.249270	0.249270
1.060000	0.213631	0.213631
1.062000	0.137264	0.137264
1.064000	-0.010381	-0.010381
1.066000	-0.081657	-0.081657
1.068000	-0.081657	-0.081657
1.070000	-0.046019	-0.046019
1.072000	0.040531	0.040531
1.074000	0.172902	0.172902
1.076000	0.249270	0.249270
1.078000	0.264543	0.264543
1.080000	0.218723	0.218723
1.082000	0.132172	0.132172
1.084000	-0.000199	-0.000199
1.086000	-0.076566	-0.076566
1.088000	-0.102022	-0.102022
1.090000	-0.051110	-0.051110
1.092000	0.050713	0.050713
1.094000	0.162719	0.162719
1.096000	0.254361	0.254361
1.098000	0.259452	0.259452
1.100000	0.203449	0.203449
1.102000	0.127081	0.127081
1.104000	-0.000199	-0.000199
1.106000	-0.076566	-0.076566
1.108000	-0.081657	-0.081657
1.110000	-0.046019	-0.046019
1.112000	0.045622	0.045622
1.114000	0.167811	0.167811
1.116000	0.249270	0.249270
1.118000	0.254361	0.254361
1.120000	0.203449	0.203449
1.122000	0.132172	0.132172
1.124000	-0.010381	-0.010381
1.126000	-0.081657	-0.081657
1.128000	-0.091840	-0.091840
1.130000	-0.030746	-0.030746
1.132000	0.055805	0.055805
1.134000	0.167811	0.167811
1.136000	0.244178	0.244178
1.138000	0.264543	0.264543
1.140000	0.188175	0.188175
1.142000	0.096534	0.096534
1.144000	-0.015472	-0.015472
1.146000	-0.071475	-0.071475
1.148000	-0.086749	-0.086749
1.150000	-0.035837	-0.035837
1.152000	0.081260	0.081260
1.154000	0.172902	0.172902
1.156000	0.244178	0.244178
1.158000	0.259452	0.259452
1.160000	0.198358	0.198358
1.162000	0.101625	0.101625
1.164000	-0.010381	-0.010381
1.166000	-0.086749	-0.086749
1.168000	-0.076566	-0.076566
1.170000	-0.030746	-0.030746
1.172000	0.071078	0.071078
1.174000	0.188175	0.188175
1.176000	0.244178	0.244178
1.178000	0.239087	0.239087
1.180000	0.177993	0.177993
1.182000	0.096534	0.096534
1.184000	-0.020563	-0.020563
1.186000	-0.071475	-0.071475
1.188000	-0.056202	-0.056202
1.190000	-0.030746	-0.030746
1.192000	0.086352	0.086352
1.194000	0.183084	0.183084
1.196000	0.239087	0.239087
1.198000	0.228905	0.228905
1.200000	0.177993	0.177993
1.202000	0.096534	0.096534
1.204000	-0.015472	-0.015472
1.206000	-0.071475	-0.071475
1.208000	-0.051110	-0.051110
1.210000	-0.000199	-0.000199
1.212000	0.091443	0.091443
1.214000	0.183084	0.183084
1.216000	0.228905	0.228905
1.218000	0.244178	0.244178
1.220000	0.167811	0.167811
1.222000	0.065987	0.065987
1.224000	-0.010381	-0.010381
1.226000	-0.066384	-0.066384
1.228000	-0.051110	-0.051110
1.230000	-0.010381	-0.010381
1.232000	0.096534	0.096534
1.234000	0.183084	0.183084
1.236000	0.223814	0.223814
1.238000	0.223814	0.223814
1.240000	0.167811	0.167811
1.242000	0.071078	0.071078
1.244000	-0.015472	-0.015472
1.246000	-0.056202	-0.056202
1.248000	-0.056202	-0.056202
1.250000	-0.000199	-0.000199
1.252000	0.106716	0.106716
1.254000	0.193267	0.193267
1.256000	0.244178	0.244178
1.258000	0.218723	0.218723
1.260000	0.177993	0.177993
1.262000	0.065987	0.065987
1.264000	-0.030746	-0.030746
1.266000	-0.076566	-0.076566
1.268000	-0.061293	-0.061293
1.270000	-0.010381	-0.010381
1.272000	0.106716	0.106716
1.274000	0.193267	0.193267
1.276000	0.239087	0.239087
1.278000	0.233996	0.233996
1.280000	0.157628	0.157628
1.282000	0.060896	0.060896
1.284000	-0.025654	-0.025654
1.286000	-0.081657	-0.081657
1.288000	-0.071475	-0.071475
1.290000	-0.010381	-0.010381
1.292000	0.091443	0.091443
1.294000	0.188175	0.188175
1.296000	0.244178	0.244178
1.298000	0.233996	0.233996
1.300000	0.172902	0.172902
1.302000	0.065987	0.065987
1.304000	-0.040928	-0.040928
1.306000	-0.091840	-0.091840
1.308000	-0.071475	-0.071475
1.310000	-0.015472	-0.015472
1.312000	0.111808	0.111808
1.314000	0.193267	0.193267
1.316000	0.254361	0.254361
1.318000	0.244178	0.244178
1.320000	0.177993	0.177993
1.322000	0.060896	0.060896
1.324000	-0.051110	-0.051110
1.326000	-0.086749	-0.086749
1.328000	-0.071475	-0.071475
1.330000	-0.015472	-0.015472
1.332000	0.096534	0.096534
1.334000	0.198358	0.198358
1.336000	0.249270	0.249270
1.338000	0.233996	0.233996
1.340000	0.167811	0.167811
1.342000	0.045622	0.045622
1.344000	-0.061293	-0.061293
1.346000	-0.081657	-0.081657
1.348000	-0.056202	-0.056202
1.350000	-0.010381	-0.010381
1.352000	0.116899	0.116899
1.354000	0.198358	0.198358
1.356000	0.254361	0.254361
1.358000	0.233996	0.233996
1.360000	0.177993	0.177993
1.362000	0.071078	0.071078
1.364000	-0.040928	-0.040928
1.366000	-0.086749	-0.086749
1.368000	-0.081657	-0.081657
1.370000	-0.015472	-0.015472
1.372000	0.106716	0.106716
1.374000	0.208540	0.208540
1.376000	0.259452	0.259452
1.378000	0.239087	0.239087
1.380000	0.162719	0.162719
1.382000	0.055805	0.055805
1.384000	-0.040928	-0.040928
1.386000	-0.086749	-0.086749
1.388000	-0.081657	-0.081657
1.390000	-0.005290	-0.005290
1.392000	0.111808	0.111808
1.394000	0.203449	0.203449
1.396000	0.254361	0.254361
1.398000	0.239087	0.239087
1.400000	0.162719	0.162719
1.402000	0.045622	0.045622
1.404000	-0.051110	-0.051110
1.406000	-0.076566	-0.076566
1.408000	-0.071475	-0.071475
1.410000	-0.000199	-0.000199
1.412000	0.121990	0.121990
1.414000	0.198358	0.198358
1.416000	0.249270	0.249270
1.418000	0.228905	0.228905
1.420000	0.162719	0.162719
1.422000	0.030349	0.030349
1.424000	-0.051110	-0.051110
1.426000	-0.076566	-0.076566
1.428000	-0.071475	-0.071475
1.430000	0.004893	0.004893
1.432000	0.106716	0.106716
1.434000	0.208540	0.208540
1.436000	0.249270	0.249270
1.438000	0.213631	0.213631
1.440000	0.147446	0.147446
1.442000	0.025257	0.025257
1.444000	-0.030746	-0.030746
1.446000	-0.071475	-0.071475
1.448000	-0.035837	-0.035837
1.450000	0.015075	0.015075
1.452000	0.137264	0.137264
1.454000	0.208540	0.208540
1.456000	0.233996	0.233996
1.458000	0.208540	0.208540
1.460000	0.142355	0.142355
1.462000	0.045622	0.045622
1.464000	-0.051110	-0.051110
1.466000	-0.061293	-0.061293
1.468000	-0.035837	-0.035837
1.470000	0.025257	0.025257
1.472000	0.137264	0.137264
1.474000	0.208540	0.208540
1.476000	0.228905	0.228905
1.478000	0.198358	0.198358
1.480000	0.137264	0.137264
1.482000	0.025257	0.025257
1.484000	-0.046019	-0.046019
1.486000	-0.046019	-0.046019
1.488000	-0.025654	-0.025654
1.490000	0.035440	0.035440
1.492000	0.142355	0.142355
1.494000	0.203449	0.203449
1.496000	0.218723	0.218723
1.498000	0.193267	0.193267
1.500000	0.127081	0.127081
1.502000	0.025257	0.025257
1.504000	-0.035837	-0.035837
1.506000	-0.040928	-0.040928
1.508000	-0.020563	-0.020563
1.510000	0.040531	0.040531
1.512000	0.142355	0.142355
1.514000	0.193267	0.193267
1.516000	0.223814	0.223814
1.518000	0.183084	0.183084
1.520000	0.106716	0.106716
1.522000	0.020166	0.020166
1.524000	-0.051110	-0.051110
1.526000	-0.061293	-0.061293
1.528000	-0.015472	-0.015472
1.530000	0.065987	0.065987
1.532000	0.147446	0.147446
1.534000	0.193267	0.193267
1.536000	0.213631	0.213631
1.538000	0.172902	0.172902
1.540000	0.132172	0.132172
1.542000	0.020166	0.020166
1.544000	-0.046019	-0.046019
1.546000	-0.046019	-0.046019
1.548000	-0.015472	-0.015472
1.550000	0.045622	0.045622
1.552000	0.147446	0.147446
1.554000	0.203449	0.203449
1.556000	0.203449	0.203449
1.558000	0.183084	0.183084
1.560000	0.121990	0.121990
1.562000	0.009984	0.009984
1.564000	-0.046019	-0.046019
1.566000	-0.061293	-0.061293
1.568000	-0.015472	-0.015472
1.570000	0.030349	0.030349
1.572000	0.147446	0.147446
1.574000	0.218723	0.218723
1.576000	0.239087	0.239087
1.578000	0.203449	0.203449
1.580000	0.132172	0.132172
1.582000	0.004893	0.004893
1.584000	-0.061293	-0.061293
1.586000	-0.066384	-0.066384
1.588000	-0.030746	-0.030746
1.590000	0.040531	0.040531
1.592000	0.152537	0.152537
1.594000	0.218723	0.218723
1.596000	0.233996	0.233996
1.598000	0.193267	0.193267
1.600000	0.111808	0.111808
1.602000	0.004893	0.004893
1.604000	-0.071475	-0.071475
1.606000	-0.081657	-0.081657
1.608000	-0.025654	-0.025654
1.610000	0.040531	0.040531
1.612000	0.167811	0.167811
1.614000	0.244178	0.244178
1.616000	0.244178	0.244178
1.618000	0.183084	0.183084
1.620000	0.132172	0.132172
1.622000	0.009984	0.009984
1.624000	-0.066384	-0.066384
1.626000	-0.081657	-0.081657
1.628000	-0.035837	-0.035837
1.630000	0.045622	0.045622
1.632000	0.152537	0.152537
1.634000	0.228905	0.228905
1.636000	0.233996	0.233996
1.638000	0.183084	0.183084
1.640000	0.132172	0.132172
1.642000	0.004893	0.004893
1.644000	-0.061293	-0.061293
1.646000	-0.061293	-0.061293
1.648000	-0.020563	-0.020563
1.650000	0.040531	0.040531
1.652000	0.152537	0.152537
1.654000	0.223814	0.223814
1.656000	0.228905	0.228905
1.658000	0.193267	0.193267
1.660000	0.116899	0.116899
1.662000	0.004893	0.004893
1.664000	-0.056202	-0.056202
1.666000	-0.076566	-0.076566
1.668000	-0.035837	-0.035837
1.670000	0.055805	0.055805
1.672000	0.162719	0.162719
1.674000	0.244178	0.244178
1.676000	0.239087	0.239087
1.678000	0.183084	0.183084
1.680000	0.086352	0.086352
1.682000	-0.010381	-0.010381
1.684000	-0.061293	-0.061293
1.686000	-0.076566	-0.076566
1.688000	-0.035837	-0.035837
1.690000	0.035440	0.035440
1.692000	0.152537	0.152537
1.694000	0.223814	0.223814
1.696000	0.249270	0.249270
1.698000	0.188175	0.188175
1.700000	0.116899	0.116899
1.702000	-0.005290	-0.005290
1.704000	-0.066384	-0.066384
1.706000	-0.056202	-0.056202
1.708000	-0.035837	-0.035837
1.710000	0.055805	0.055805
1.712000	0.162719	0.162719
1.714000	0.239087	0.239087
1.716000	0.233996	0.233996
1.718000	0.193267	0.193267
1.720000	0.121990	0.121990
1.722000	-0.010381	-0.010381
1.724000	-0.066384	-0.066384
1.726000	-0.071475	-0.071475
1.728000	-0.025654	-0.025654
1.730000	0.076169	0.076169
1.732000	0.167811	0.167811
1.734000	0.223814	0.223814
1.736000	0.233996	0.233996
1.738000	0.172902	0.172902
1.740000	0.106716	0.106716
1.742000	-0.025654	-0.025654
1.744000	-0.056202	-0.056202
1.746000	-0.061293	-0.061293
1.748000	-0.015472	-0.015472
1.750000	0.071078	0.071078
1.752000	0.172902	0.172902
1.754000	0.223814	0.223814
1.756000	0.208540	0.208540
1.758000	0.162719	0.162719
1.760000	0.055805	0.055805
1.762000	-0.010381	-0.010381
1.764000	-0.066384	-0.066384
1.766000	-0.040928	-0.040928
1.768000	0.004893	0.004893
