11/13/2018
7:34:50 PM

0, CH+=0, CH-=199, Range=+/-10, y=a
1, CH+=1, CH-=199, Range=+/-10, y=b
2, CH+=2, CH-=199, Range=+/-10, y=c
3, CH+=3, CH-=199, Range=+/-10, y=d


Time	v0	v1	v2	v3	y0	y1	y2	y3
2.670000	0.732219	1.634532	-0.901878	-1.540099	0.732219	1.634532	-0.901878	-1.540099
2.680000	0.772803	1.629461	-0.511367	-1.347487	0.772803	1.629461	-0.511367	-1.347487
2.690000	0.747438	1.634532	-0.719301	-1.159945	0.747438	1.634532	-0.719301	-1.159945
2.700000	0.747438	1.634532	-0.764945	-1.078845	0.747438	1.634532	-0.764945	-1.078845
2.710000	0.772803	1.644675	-0.450509	-0.926783	0.772803	1.644675	-0.450509	-0.926783
2.720000	0.742365	1.624389	-0.617870	-0.977470	0.742365	1.624389	-0.617870	-0.977470
2.730000	0.747438	1.624389	-0.602655	-1.012951	0.747438	1.624389	-0.602655	-1.012951
2.740000	0.737292	1.624389	-0.622942	-0.947058	0.737292	1.624389	-0.622942	-0.947058
2.750000	0.772803	1.644675	-0.288219	-0.800065	0.772803	1.644675	-0.288219	-0.800065
2.760000	0.777876	1.649746	-0.009283	-0.637866	0.777876	1.649746	-0.009283	-0.637866
2.770000	0.767730	1.639603	-0.131000	-0.435117	0.767730	1.639603	-0.131000	-0.435117
2.780000	0.767730	1.639603	-0.262861	-0.501010	0.767730	1.639603	-0.262861	-0.501010
2.790000	0.843825	1.634532	-0.176644	-0.485804	0.843825	1.634532	-0.176644	-0.485804
2.800000	0.909774	1.639603	-0.181716	-0.455391	0.909774	1.639603	-0.181716	-0.455391
2.810000	0.960505	1.629461	-0.120857	-0.404704	0.960505	1.629461	-0.120857	-0.404704
2.820000	0.985870	1.629461	-0.186787	-0.501010	0.985870	1.629461	-0.186787	-0.501010
2.830000	1.026454	1.654818	0.000860	-0.283055	1.026454	1.654818	0.000860	-0.283055
2.840000	1.061965	1.639603	0.325440	-0.136062	1.061965	1.639603	0.325440	-0.136062
2.850000	1.067038	1.639603	0.467444	-0.181680	1.067038	1.639603	0.467444	-0.181680
2.860000	1.077184	1.639603	0.487730	-0.313467	1.077184	1.639603	0.487730	-0.313467
2.870000	1.082257	1.639603	0.497873	-0.262780	1.082257	1.639603	0.497873	-0.262780
2.880000	1.077184	1.629461	0.046504	-0.348948	1.077184	1.629461	0.046504	-0.348948
2.890000	1.097476	1.644675	0.239224	-0.252642	1.097476	1.644675	0.239224	-0.252642
2.900000	1.087330	1.634532	0.005932	-0.186749	1.087330	1.634532	0.005932	-0.186749
2.910000	1.021381	1.659889	-0.049855	-0.065100	1.021381	1.659889	-0.049855	-0.065100
2.920000	0.965578	1.649746	0.279796	0.000794	0.965578	1.649746	0.279796	0.000794
