11/13/2018
7:38:34 PM

0, CH+=0, CH-=199, Range=+/-10, y=a
1, CH+=1, CH-=199, Range=+/-10, y=b
2, CH+=2, CH-=199, Range=+/-10, y=c
3, CH+=3, CH-=199, Range=+/-10, y=d


Time	v0	v1	v2	v3	y0	y1	y2	y3
27.900000	1.827989	2.760386	-0.085356	0.051481	1.827989	2.760386	-0.085356	0.051481
27.910000	1.807697	2.765457	-0.191859	-0.034687	1.807697	2.765457	-0.191859	-0.034687
27.920000	1.817843	2.775600	-0.080285	-0.049893	1.817843	2.775600	-0.080285	-0.049893
27.930000	1.807697	2.770528	-0.207074	-0.201955	1.807697	2.770528	-0.207074	-0.201955
27.940000	1.827989	2.760386	0.016075	-0.060031	1.827989	2.760386	0.016075	-0.060031
27.950000	1.817843	2.765457	-0.044784	0.066687	1.817843	2.765457	-0.044784	0.066687
27.960000	1.817843	2.765457	0.005932	0.081894	1.817843	2.765457	0.005932	0.081894
27.970000	1.807697	2.765457	-0.151286	-0.019481	1.807697	2.765457	-0.151286	-0.019481
27.980000	1.812770	2.765457	-0.049855	0.122443	1.812770	2.765457	-0.049855	0.122443
27.990000	1.807697	2.760386	-0.196930	-0.196886	1.807697	2.760386	-0.196930	-0.196886
28.000000	1.817843	2.780671	-0.065070	0.021069	1.817843	2.780671	-0.065070	0.021069
28.010000	1.812770	2.770528	-0.146215	-0.075237	1.812770	2.770528	-0.146215	-0.075237
28.020000	1.822916	2.765457	0.036361	-0.009344	1.822916	2.765457	0.036361	-0.009344
28.030000	1.817843	2.770528	0.005932	0.081894	1.817843	2.770528	0.005932	0.081894
28.040000	1.827989	2.775600	0.147936	-0.024550	1.827989	2.775600	0.147936	-0.024550
28.050000	1.817843	2.765457	0.031290	-0.044825	1.817843	2.765457	0.031290	-0.044825
28.060000	1.822916	2.765457	0.178365	0.117375	1.822916	2.765457	0.178365	0.117375
28.070000	1.812770	2.765457	-0.065070	-0.044825	1.812770	2.765457	-0.065070	-0.044825
28.080000	1.817843	2.770528	0.000860	0.036275	1.817843	2.770528	0.000860	0.036275
28.090000	1.812770	2.780671	-0.059998	-0.034687	1.812770	2.780671	-0.059998	-0.034687
28.100000	1.827989	2.770528	0.163150	0.193406	1.827989	2.770528	0.163150	0.193406
28.110000	1.817843	2.775600	0.056648	0.203543	1.817843	2.775600	0.056648	0.203543
28.120000	1.817843	2.775600	0.112435	0.249162	1.817843	2.775600	0.112435	0.249162
28.130000	1.812770	2.765457	-0.019426	0.142718	1.812770	2.765457	-0.019426	0.142718
28.140000	1.817843	2.770528	0.112435	0.269436	1.817843	2.770528	0.112435	0.269436
28.150000	1.817843	2.775600	0.011004	0.157924	1.817843	2.775600	0.011004	0.157924
28.160000	1.822916	2.770528	0.153007	0.157924	1.822916	2.770528	0.153007	0.157924
28.170000	1.807697	2.775600	-0.019426	0.026138	1.807697	2.775600	-0.019426	0.026138
28.180000	1.833062	2.770528	0.259510	0.183268	1.833062	2.770528	0.259510	0.183268
28.190000	1.817843	2.775600	0.132721	0.294780	1.817843	2.775600	0.132721	0.294780
28.200000	1.822916	2.775600	0.213866	0.284643	1.822916	2.775600	0.213866	0.284643
28.210000	1.827989	2.770528	0.122578	0.203543	1.827989	2.770528	0.122578	0.203543
28.220000	1.822916	2.770528	0.198651	0.304918	1.822916	2.770528	0.198651	0.304918
28.230000	1.812770	2.765457	0.021147	-0.019481	1.812770	2.765457	0.021147	-0.019481
28.240000	1.822916	2.775600	0.153007	0.233955	1.822916	2.775600	0.153007	0.233955
28.250000	1.822916	2.785743	0.097220	0.132581	1.822916	2.785743	0.097220	0.132581
28.260000	1.833062	2.775600	0.310226	0.228887	1.833062	2.775600	0.310226	0.228887
28.270000	1.827989	2.775600	0.218938	0.213680	1.827989	2.775600	0.218938	0.213680
28.280000	1.838135	2.780671	0.330512	0.112306	1.838135	2.780671	0.330512	0.112306
28.290000	1.827989	2.775600	0.224009	0.071756	1.827989	2.775600	0.224009	0.071756
