11/6/2018
7:46:09 PM

0, CH+=0, CH-=199, Range=+/-10, y=a
1, CH+=1, CH-=199, Range=+/-10, y=b


Time	v0	v1	y0	y1
0.000000	3.300154	-0.009400	3.300154	-0.009400
0.010000	3.300154	0.026063	3.300154	0.026063
0.020000	3.300154	0.015930	3.300154	0.015930
0.030000	3.300154	0.056460	3.300154	0.056460
0.040000	3.300154	0.041261	3.300154	0.041261
0.050000	3.295093	0.096989	3.295093	0.096989
0.060000	3.300154	0.071658	3.300154	0.071658
0.070000	3.305214	0.112187	3.305214	0.112187
0.080000	3.300154	0.076724	3.300154	0.076724
0.090000	3.295093	0.081790	3.295093	0.081790
0.100000	3.295093	-0.009400	3.295093	-0.009400
0.110000	3.295093	-0.060062	3.295093	-0.060062
0.120000	3.295093	-0.186716	3.295093	-0.186716
0.130000	3.290033	-0.267774	3.290033	-0.267774
0.140000	3.284972	-0.399494	3.284972	-0.399494
0.150000	3.284972	-0.445090	3.284972	-0.445090
0.160000	3.284972	-0.526148	3.284972	-0.526148
0.170000	3.284972	-0.521082	3.284972	-0.521082
0.180000	3.284972	-0.541347	3.284972	-0.541347
0.190000	3.279912	-0.516016	3.279912	-0.516016
0.200000	3.284972	-0.526148	3.284972	-0.526148
0.210000	3.284972	-0.485619	3.284972	-0.485619
0.220000	3.284972	-0.500817	3.284972	-0.500817
0.230000	3.279912	-0.470421	3.279912	-0.470421
0.240000	3.284972	-0.490685	3.284972	-0.490685
0.250000	3.284972	-0.460288	3.284972	-0.460288
0.260000	3.279912	-0.490685	3.279912	-0.490685
0.270000	3.279912	-0.470421	3.279912	-0.470421
0.280000	3.279912	-0.500817	3.279912	-0.500817
0.290000	3.279912	-0.475487	3.279912	-0.475487
0.300000	3.279912	-0.500817	3.279912	-0.500817
0.310000	3.279912	-0.470421	3.279912	-0.470421
0.320000	3.279912	-0.495751	3.279912	-0.495751
0.330000	3.279912	-0.455222	3.279912	-0.455222
0.340000	3.279912	-0.460288	3.279912	-0.460288
0.350000	3.279912	-0.404561	3.279912	-0.404561
0.360000	3.284972	-0.394428	3.284972	-0.394428
0.370000	3.279912	-0.323502	3.279912	-0.323502
0.380000	3.284972	-0.313370	3.284972	-0.313370
0.390000	3.284972	-0.237377	3.284972	-0.237377
0.400000	3.284972	-0.232311	3.284972	-0.232311
0.410000	3.284972	-0.191782	3.284972	-0.191782
