10/9/2018
8:08:28 PM

0, CH+=0, CH-=199, Range=+/-10, y=a
1, CH+=1, CH-=199, Range=+/-10, y=b
2, CH+=2, CH-=199, Range=+/-10, y=c
3, CH+=3, CH-=199, Range=+/-10, y=d


Time	v0	v1	v2	v3	y0	y1	y2	y3
0.000000	-0.075210	1.414190	1.402984	1.403550	-0.075210	1.414190	1.402984	1.403550
0.010000	0.122150	1.409123	1.397926	1.413677	0.122150	1.409123	1.397926	1.413677
0.020000	-0.090392	1.409123	1.397926	1.408613	-0.090392	1.409123	1.397926	1.408613
0.030000	0.112029	1.409123	1.402984	1.408613	0.112029	1.409123	1.402984	1.408613
0.040000	-0.110634	1.409123	1.402984	1.408613	-0.110634	1.409123	1.402984	1.408613
0.050000	0.051302	1.409123	1.397926	1.408613	0.051302	1.409123	1.397926	1.408613
0.060000	-0.171360	1.409123	1.408042	1.408613	-0.171360	1.409123	1.408042	1.408613
0.070000	0.010818	1.409123	1.397926	1.413677	0.010818	1.409123	1.397926	1.413677
0.080000	-0.201723	1.409123	1.397926	1.408613	-0.201723	1.409123	1.397926	1.408613
0.090000	-0.060029	1.409123	1.397926	1.408613	-0.060029	1.409123	1.397926	1.408613
0.100000	-0.292813	1.409123	1.397926	1.408613	-0.292813	1.409123	1.397926	1.408613
0.110000	-0.140997	1.409123	1.402984	1.408613	-0.140997	1.409123	1.402984	1.408613
0.120000	-0.383902	1.409123	1.402984	1.408613	-0.383902	1.409123	1.402984	1.408613
0.130000	-0.176421	1.409123	1.408042	1.408613	-0.176421	1.409123	1.408042	1.408613
0.140000	-0.368720	1.409123	1.402984	1.408613	-0.368720	1.409123	1.402984	1.408613
0.150000	-0.095453	1.409123	1.402984	1.413677	-0.095453	1.409123	1.402984	1.413677
0.160000	-0.191602	1.409123	1.397926	1.408613	-0.191602	1.409123	1.397926	1.408613
0.170000	0.106968	1.409123	1.397926	1.413677	0.106968	1.409123	1.397926	1.413677
0.180000	-0.044847	1.404057	1.397926	1.403550	-0.044847	1.404057	1.397926	1.403550
0.190000	0.198057	1.409123	1.408042	1.408613	0.198057	1.409123	1.408042	1.408613
0.200000	0.026000	1.409123	1.402984	1.403550	0.026000	1.409123	1.402984	1.403550
0.210000	0.253723	1.409123	1.402984	1.413677	0.253723	1.409123	1.402984	1.413677
0.220000	0.056363	1.409123	1.402984	1.408613	0.056363	1.409123	1.402984	1.408613
0.230000	0.258784	1.414190	1.402984	1.408613	0.258784	1.414190	1.402984	1.408613
0.240000	0.056363	1.409123	1.402984	1.408613	0.056363	1.409123	1.402984	1.408613
0.250000	0.258784	1.409123	1.397926	1.408613	0.258784	1.409123	1.397926	1.408613
0.260000	0.041181	1.409123	1.397926	1.403550	0.041181	1.409123	1.397926	1.403550
0.270000	0.233481	1.409123	1.408042	1.408613	0.233481	1.409123	1.408042	1.408613
0.280000	0.051302	1.409123	1.402984	1.403550	0.051302	1.409123	1.402984	1.403550
0.290000	0.243602	1.409123	1.402984	1.413677	0.243602	1.409123	1.402984	1.413677
0.300000	0.026000	1.409123	1.402984	1.403550	0.026000	1.409123	1.402984	1.403550
0.310000	0.218299	1.409123	1.402984	1.408613	0.218299	1.409123	1.402984	1.408613
0.320000	0.000697	1.409123	1.397926	1.408613	0.000697	1.409123	1.397926	1.408613
0.330000	0.213239	1.409123	1.397926	1.408613	0.213239	1.409123	1.397926	1.408613
0.340000	0.005758	1.409123	1.397926	1.408613	0.005758	1.409123	1.397926	1.408613
0.350000	0.208178	1.414190	1.402984	1.408613	0.208178	1.414190	1.402984	1.408613
0.360000	-0.004363	1.409123	1.402984	1.408613	-0.004363	1.409123	1.402984	1.408613
0.370000	0.203118	1.409123	1.402984	1.408613	0.203118	1.409123	1.402984	1.408613
0.380000	-0.004363	1.409123	1.402984	1.403550	-0.004363	1.409123	1.402984	1.403550
0.390000	0.203118	1.409123	1.402984	1.408613	0.203118	1.409123	1.402984	1.408613
0.400000	-0.004363	1.404057	1.397926	1.403550	-0.004363	1.404057	1.397926	1.403550
0.410000	0.192997	1.409123	1.408042	1.408613	0.192997	1.409123	1.408042	1.408613
0.420000	-0.009424	1.409123	1.402984	1.408613	-0.009424	1.409123	1.402984	1.408613
0.430000	0.192997	1.409123	1.402984	1.408613	0.192997	1.409123	1.402984	1.408613
0.440000	-0.009424	1.409123	1.402984	1.408613	-0.009424	1.409123	1.402984	1.408613
0.450000	0.192997	1.414190	1.402984	1.408613	0.192997	1.414190	1.402984	1.408613
0.460000	-0.019545	1.409123	1.408042	1.403550	-0.019545	1.409123	1.408042	1.403550
0.470000	0.182876	1.409123	1.402984	1.408613	0.182876	1.409123	1.402984	1.408613
0.480000	-0.019545	1.404057	1.397926	1.408613	-0.019545	1.404057	1.397926	1.408613
0.490000	0.177815	1.409123	1.402984	1.408613	0.177815	1.409123	1.402984	1.408613
0.500000	-0.024605	1.409123	1.392868	1.403550	-0.024605	1.409123	1.392868	1.403550
0.510000	0.182876	1.414190	1.408042	1.408613	0.182876	1.414190	1.408042	1.408613
0.520000	-0.034726	1.409123	1.402984	1.403550	-0.034726	1.409123	1.402984	1.403550
0.530000	0.167694	1.409123	1.402984	1.408613	0.167694	1.409123	1.402984	1.408613
0.540000	-0.049908	1.404057	1.402984	1.408613	-0.049908	1.404057	1.402984	1.408613
0.550000	0.132271	1.409123	1.402984	1.408613	0.132271	1.409123	1.402984	1.408613
0.560000	-0.090392	1.409123	1.408042	1.408613	-0.090392	1.409123	1.408042	1.408613
0.570000	0.117089	1.409123	1.408042	1.408613	0.117089	1.409123	1.408042	1.408613
0.580000	-0.090392	1.404057	1.397926	1.408613	-0.090392	1.404057	1.397926	1.408613
0.590000	0.132271	1.409123	1.402984	1.413677	0.132271	1.409123	1.402984	1.413677
0.600000	-0.039787	1.409123	1.402984	1.403550	-0.039787	1.409123	1.402984	1.403550
0.610000	0.187936	1.414190	1.402984	1.413677	0.187936	1.414190	1.402984	1.413677
0.620000	-0.004363	1.409123	1.402984	1.403550	-0.004363	1.409123	1.402984	1.403550
0.630000	0.203118	1.409123	1.397926	1.408613	0.203118	1.409123	1.397926	1.408613
0.640000	-0.004363	1.409123	1.397926	1.403550	-0.004363	1.409123	1.397926	1.403550
0.650000	0.198057	1.409123	1.402984	1.408613	0.198057	1.409123	1.402984	1.408613
0.660000	-0.009424	1.409123	1.397926	1.403550	-0.009424	1.409123	1.397926	1.403550
0.670000	0.046242	1.409123	1.408042	1.408613	0.046242	1.409123	1.408042	1.408613
0.680000	-0.525596	1.404057	1.397926	1.408613	-0.525596	1.404057	1.397926	1.408613
0.690000	-0.333297	1.409123	1.402984	1.413677	-0.333297	1.409123	1.402984	1.413677
0.700000	-0.019545	1.404057	1.402984	1.408613	-0.019545	1.404057	1.402984	1.408613
0.710000	0.435902	1.409123	1.402984	1.413677	0.435902	1.409123	1.402984	1.413677
0.720000	0.137331	1.404057	1.397926	1.408613	0.137331	1.404057	1.397926	1.408613
0.730000	0.253723	1.414190	1.408042	1.408613	0.253723	1.414190	1.408042	1.408613
0.740000	-0.004363	1.409123	1.397926	1.408613	-0.004363	1.409123	1.397926	1.408613
0.750000	0.177815	1.414190	1.402984	1.408613	0.177815	1.414190	1.402984	1.408613
0.760000	-0.029666	1.409123	1.397926	1.408613	-0.029666	1.409123	1.397926	1.408613
0.770000	0.167694	1.414190	1.402984	1.408613	0.167694	1.414190	1.402984	1.408613
0.780000	-0.060029	1.409123	1.408042	1.403550	-0.060029	1.409123	1.408042	1.403550
0.790000	0.147452	1.409123	1.402984	1.408613	0.147452	1.409123	1.402984	1.408613
0.800000	-0.060029	1.409123	1.402984	1.408613	-0.060029	1.409123	1.402984	1.408613
0.810000	0.142392	1.409123	1.408042	1.413677	0.142392	1.409123	1.408042	1.413677
0.820000	-0.080271	1.404057	1.402984	1.408613	-0.080271	1.404057	1.402984	1.408613
0.830000	0.122150	1.409123	1.402984	1.408613	0.122150	1.409123	1.402984	1.408613
0.840000	-0.095453	1.404057	1.397926	1.408613	-0.095453	1.404057	1.397926	1.408613
0.850000	0.086726	1.404057	1.397926	1.408613	0.086726	1.404057	1.397926	1.408613
0.860000	-0.156179	1.404057	1.402984	1.403550	-0.156179	1.404057	1.402984	1.403550
0.870000	0.015879	1.409123	1.402984	1.413677	0.015879	1.409123	1.402984	1.413677
0.880000	-0.206784	1.409123	1.397926	1.408613	-0.206784	1.409123	1.397926	1.408613
0.890000	-0.049908	1.409123	1.397926	1.408613	-0.049908	1.409123	1.397926	1.408613
0.900000	-0.323176	1.409123	1.402984	1.403550	-0.323176	1.409123	1.402984	1.403550
0.910000	-0.151118	1.414190	1.402984	1.413677	-0.151118	1.414190	1.402984	1.413677
0.920000	-0.409205	1.409123	1.397926	1.403550	-0.409205	1.409123	1.397926	1.403550
0.930000	-0.201723	1.409123	1.402984	1.403550	-0.201723	1.409123	1.402984	1.403550
0.940000	-0.409205	1.414190	1.402984	1.403550	-0.409205	1.414190	1.402984	1.403550
0.950000	-0.115695	1.409123	1.402984	1.408613	-0.115695	1.409123	1.402984	1.408613
0.960000	-0.216905	1.409123	1.402984	1.408613	-0.216905	1.409123	1.402984	1.408613
0.970000	0.101908	1.409123	1.402984	1.413677	0.101908	1.409123	1.402984	1.413677
0.980000	-0.054968	1.409123	1.397926	1.408613	-0.054968	1.409123	1.397926	1.408613
0.990000	0.218299	1.409123	1.408042	1.408613	0.218299	1.409123	1.408042	1.408613
1.000000	0.010818	1.409123	1.397926	1.408613	0.010818	1.409123	1.397926	1.408613
1.010000	0.289147	1.409123	1.397926	1.413677	0.289147	1.409123	1.397926	1.413677
1.020000	0.046242	1.409123	1.402984	1.403550	0.046242	1.409123	1.402984	1.403550
1.030000	0.294207	1.409123	1.402984	1.408613	0.294207	1.409123	1.402984	1.408613
1.040000	0.056363	1.409123	1.402984	1.408613	0.056363	1.409123	1.402984	1.408613
1.050000	0.304328	1.409123	1.402984	1.413677	0.304328	1.409123	1.402984	1.413677
1.060000	0.041181	1.409123	1.402984	1.408613	0.041181	1.409123	1.402984	1.408613
1.070000	0.284086	1.409123	1.408042	1.408613	0.284086	1.409123	1.408042	1.408613
1.080000	0.020939	1.409123	1.402984	1.408613	0.020939	1.409123	1.402984	1.408613
1.090000	0.273965	1.409123	1.408042	1.413677	0.273965	1.409123	1.408042	1.413677
1.100000	0.015879	1.409123	1.397926	1.408613	0.015879	1.409123	1.397926	1.408613
1.110000	0.263844	1.414190	1.402984	1.408613	0.263844	1.414190	1.402984	1.408613
1.120000	0.000697	1.404057	1.402984	1.408613	0.000697	1.404057	1.402984	1.408613
1.130000	0.243602	1.409123	1.408042	1.413677	0.243602	1.409123	1.408042	1.413677
1.140000	-0.009424	1.409123	1.397926	1.403550	-0.009424	1.409123	1.397926	1.403550
1.150000	0.243602	1.409123	1.397926	1.413677	0.243602	1.409123	1.397926	1.413677
1.160000	-0.029666	1.409123	1.397926	1.408613	-0.029666	1.409123	1.397926	1.408613
1.170000	0.223360	1.409123	1.408042	1.413677	0.223360	1.409123	1.408042	1.413677
1.180000	-0.029666	1.409123	1.392868	1.408613	-0.029666	1.409123	1.392868	1.408613
1.190000	0.223360	1.409123	1.402984	1.408613	0.223360	1.409123	1.402984	1.408613
1.200000	-0.024605	1.409123	1.397926	1.408613	-0.024605	1.409123	1.397926	1.408613
1.210000	0.233481	1.409123	1.402984	1.408613	0.233481	1.409123	1.402984	1.408613
1.220000	-0.039787	1.409123	1.402984	1.403550	-0.039787	1.409123	1.402984	1.403550
1.230000	0.213239	1.409123	1.397926	1.408613	0.213239	1.409123	1.397926	1.408613
1.240000	-0.049908	1.409123	1.397926	1.408613	-0.049908	1.409123	1.397926	1.408613
1.250000	0.213239	1.414190	1.402984	1.408613	0.213239	1.414190	1.402984	1.408613
1.260000	-0.049908	1.404057	1.397926	1.403550	-0.049908	1.404057	1.397926	1.403550
1.270000	0.203118	1.409123	1.397926	1.413677	0.203118	1.409123	1.397926	1.413677
1.280000	-0.044847	1.409123	1.402984	1.408613	-0.044847	1.409123	1.402984	1.408613
1.290000	0.203118	1.409123	1.402984	1.413677	0.203118	1.409123	1.402984	1.413677
1.300000	-0.060029	1.409123	1.402984	1.403550	-0.060029	1.409123	1.402984	1.403550
1.310000	0.198057	1.409123	1.413100	1.408613	0.198057	1.409123	1.413100	1.408613
1.320000	-0.060029	1.409123	1.402984	1.403550	-0.060029	1.409123	1.402984	1.403550
1.330000	0.182876	1.409123	1.408042	1.408613	0.182876	1.409123	1.408042	1.408613
1.340000	-0.065089	1.409123	1.402984	1.398486	-0.065089	1.409123	1.402984	1.398486
1.350000	0.182876	1.409123	1.402984	1.408613	0.182876	1.409123	1.402984	1.408613
1.360000	-0.075210	1.409123	1.402984	1.408613	-0.075210	1.409123	1.402984	1.408613
1.370000	0.182876	1.409123	1.408042	1.408613	0.182876	1.409123	1.408042	1.408613
1.380000	-0.075210	1.409123	1.397926	1.403550	-0.075210	1.409123	1.397926	1.403550
1.390000	0.172755	1.409123	1.397926	1.408613	0.172755	1.409123	1.397926	1.408613
1.400000	-0.070150	1.409123	1.397926	1.408613	-0.070150	1.409123	1.397926	1.408613
1.410000	0.182876	1.409123	1.402984	1.403550	0.182876	1.409123	1.402984	1.403550
1.420000	-0.080271	1.409123	1.397926	1.403550	-0.080271	1.409123	1.397926	1.403550
1.430000	0.167694	1.409123	1.402984	1.413677	0.167694	1.409123	1.402984	1.413677
1.440000	-0.120755	1.409123	1.397926	1.408613	-0.120755	1.409123	1.397926	1.408613
1.450000	0.122150	1.409123	1.402984	1.408613	0.122150	1.409123	1.402984	1.408613
1.460000	-0.151118	1.409123	1.402984	1.408613	-0.151118	1.409123	1.402984	1.408613
1.470000	0.122150	1.409123	1.402984	1.408613	0.122150	1.409123	1.402984	1.408613
1.480000	-0.135937	1.404057	1.402984	1.403550	-0.135937	1.404057	1.402984	1.403550
1.490000	0.157573	1.409123	1.402984	1.408613	0.157573	1.409123	1.402984	1.408613
1.500000	-0.075210	1.409123	1.397926	1.403550	-0.075210	1.409123	1.397926	1.403550
1.510000	0.198057	1.409123	1.402984	1.413677	0.198057	1.409123	1.402984	1.413677
1.520000	-0.065089	1.409123	1.397926	1.403550	-0.065089	1.409123	1.397926	1.403550
1.530000	0.198057	1.409123	1.402984	1.408613	0.198057	1.409123	1.402984	1.408613
1.540000	-0.054968	1.409123	1.402984	1.403550	-0.054968	1.409123	1.402984	1.403550
1.550000	0.192997	1.414190	1.402984	1.413677	0.192997	1.414190	1.402984	1.413677
1.560000	-0.161239	1.409123	1.402984	1.408613	-0.161239	1.409123	1.402984	1.408613
1.570000	-0.181481	1.409123	1.402984	1.408613	-0.181481	1.409123	1.402984	1.408613
1.580000	-0.611625	1.409123	1.397926	1.408613	-0.611625	1.409123	1.397926	1.408613
1.590000	0.106968	1.409123	1.408042	1.413677	0.106968	1.409123	1.408042	1.413677
1.600000	0.182876	1.409123	1.397926	1.403550	0.182876	1.409123	1.397926	1.403550
1.610000	0.415660	1.409123	1.408042	1.413677	0.415660	1.409123	1.408042	1.413677
1.620000	0.015879	1.409123	1.397926	1.408613	0.015879	1.409123	1.397926	1.408613
1.630000	0.228421	1.409123	1.402984	1.413677	0.228421	1.409123	1.402984	1.413677
1.640000	-0.080271	1.409123	1.392868	1.408613	-0.080271	1.409123	1.392868	1.408613
1.650000	0.162634	1.409123	1.408042	1.413677	0.162634	1.409123	1.408042	1.413677
1.660000	-0.110634	1.409123	1.397926	1.408613	-0.110634	1.409123	1.397926	1.408613
1.670000	0.137331	1.409123	1.402984	1.408613	0.137331	1.409123	1.402984	1.408613
1.680000	-0.125816	1.409123	1.397926	1.408613	-0.125816	1.409123	1.397926	1.408613
1.690000	0.132271	1.409123	1.408042	1.408613	0.132271	1.409123	1.408042	1.408613
1.700000	-0.146058	1.409123	1.402984	1.408613	-0.146058	1.409123	1.402984	1.408613
1.710000	0.122150	1.414190	1.408042	1.408613	0.122150	1.414190	1.408042	1.408613
1.720000	-0.156179	1.409123	1.397926	1.403550	-0.156179	1.409123	1.397926	1.403550
1.730000	0.106968	1.409123	1.408042	1.413677	0.106968	1.409123	1.408042	1.413677
1.740000	-0.186542	1.409123	1.397926	1.408613	-0.186542	1.409123	1.397926	1.408613
1.750000	0.061423	1.414190	1.402984	1.413677	0.061423	1.414190	1.402984	1.413677
1.760000	-0.206784	1.409123	1.397926	1.403550	-0.206784	1.409123	1.397926	1.403550
1.770000	-0.004363	1.409123	1.408042	1.413677	-0.004363	1.409123	1.408042	1.413677
1.780000	-0.307994	1.409123	1.402984	1.408613	-0.307994	1.409123	1.402984	1.408613
1.790000	-0.075210	1.414190	1.408042	1.408613	-0.075210	1.414190	1.408042	1.408613
1.800000	-0.383902	1.404057	1.397926	1.408613	-0.383902	1.404057	1.397926	1.408613
1.810000	-0.135937	1.409123	1.408042	1.413677	-0.135937	1.409123	1.408042	1.413677
1.820000	-0.419326	1.409123	1.402984	1.408613	-0.419326	1.409123	1.402984	1.408613
1.830000	-0.156179	1.409123	1.408042	1.408613	-0.156179	1.409123	1.408042	1.408613
1.840000	-0.383902	1.404057	1.402984	1.408613	-0.383902	1.404057	1.402984	1.408613
1.850000	-0.029666	1.409123	1.402984	1.413677	-0.029666	1.409123	1.402984	1.413677
1.860000	-0.196663	1.409123	1.402984	1.408613	-0.196663	1.409123	1.402984	1.408613
1.870000	0.132271	1.409123	1.402984	1.408613	0.132271	1.409123	1.402984	1.408613
1.880000	-0.065089	1.404057	1.397926	1.403550	-0.065089	1.404057	1.397926	1.403550
1.890000	0.243602	1.414190	1.402984	1.408613	0.243602	1.414190	1.402984	1.408613
1.900000	-0.004363	1.409123	1.397926	1.403550	-0.004363	1.409123	1.397926	1.403550
1.910000	0.273965	1.414190	1.408042	1.413677	0.273965	1.414190	1.408042	1.413677
1.920000	0.010818	1.409123	1.397926	1.403550	0.010818	1.409123	1.397926	1.403550
1.930000	0.268905	1.414190	1.402984	1.408613	0.268905	1.414190	1.402984	1.408613
1.940000	0.015879	1.409123	1.402984	1.408613	0.015879	1.409123	1.402984	1.408613
1.950000	0.268905	1.414190	1.397926	1.408613	0.268905	1.414190	1.397926	1.408613
1.960000	-0.009424	1.404057	1.397926	1.403550	-0.009424	1.404057	1.397926	1.403550
1.970000	0.263844	1.409123	1.402984	1.408613	0.263844	1.409123	1.402984	1.408613
1.980000	-0.014484	1.409123	1.397926	1.408613	-0.014484	1.409123	1.397926	1.408613
1.990000	0.263844	1.414190	1.402984	1.413677	0.263844	1.414190	1.402984	1.413677
2.000000	-0.004363	1.409123	1.402984	1.408613	-0.004363	1.409123	1.402984	1.408613
2.010000	0.253723	1.409123	1.408042	1.408613	0.253723	1.409123	1.408042	1.408613
