10/9/2018
8:18:16 PM

0, CH+=0, CH-=199, Range=+/-10, y=a


Time	v0	y0
0.000000	0.198057	0.198057
0.010000	-0.292813	-0.292813
0.020000	0.334691	0.334691
0.030000	0.182876	0.182876
0.040000	1.093769	1.093769
0.050000	0.299268	0.299268
0.060000	0.365054	0.365054
0.070000	-0.257389	-0.257389
0.080000	0.182876	0.182876
0.090000	-0.338357	-0.338357
0.100000	0.177815	0.177815
0.110000	-0.333297	-0.333297
0.120000	0.172755	0.172755
0.130000	-0.313055	-0.313055
0.140000	0.192997	0.192997
0.150000	-0.297873	-0.297873
0.160000	0.213239	0.213239
0.170000	-0.272571	-0.272571
0.180000	0.248663	0.248663
0.190000	-0.232086	-0.232086
0.200000	0.279026	0.279026
0.210000	-0.201723	-0.201723
0.220000	0.309389	0.309389
0.230000	-0.176421	-0.176421
0.240000	0.354933	0.354933
0.250000	-0.125816	-0.125816
0.260000	0.380236	0.380236
0.270000	-0.100513	-0.100513
0.280000	0.390357	0.390357
0.290000	-0.115695	-0.115695
0.300000	0.370115	0.370115
0.310000	-0.151118	-0.151118
0.320000	0.273965	0.273965
0.330000	-0.247268	-0.247268
0.340000	0.233481	0.233481
0.350000	-0.287752	-0.287752
0.360000	0.192997	0.192997
0.370000	-0.318115	-0.318115
0.380000	0.177815	0.177815
0.390000	-0.307994	-0.307994
0.400000	0.203118	0.203118
0.410000	-0.272571	-0.272571
0.420000	0.208178	0.208178
0.430000	-0.257389	-0.257389
0.440000	0.243602	0.243602
0.450000	-0.237147	-0.237147
0.460000	0.253723	0.253723
0.470000	-0.257389	-0.257389
0.480000	0.243602	0.243602
0.490000	-0.262450	-0.262450
0.500000	0.233481	0.233481
0.510000	-0.267510	-0.267510
0.520000	0.228421	0.228421
0.530000	-0.242208	-0.242208
0.540000	0.223360	0.223360
0.550000	-0.267510	-0.267510
0.560000	0.213239	0.213239
0.570000	-0.272571	-0.272571
0.580000	0.192997	0.192997
0.590000	-0.272571	-0.272571
0.600000	0.238542	0.238542
0.610000	-0.277631	-0.277631
0.620000	0.258784	0.258784
0.630000	-0.201723	-0.201723
0.640000	0.279026	0.279026
0.650000	-0.196663	-0.196663
0.660000	0.324570	0.324570
0.670000	-0.166300	-0.166300
0.680000	0.309389	0.309389
0.690000	-0.201723	-0.201723
0.700000	0.238542	0.238542
0.710000	-0.267510	-0.267510
0.720000	0.203118	0.203118
0.730000	-0.287752	-0.287752
0.740000	0.187936	0.187936
0.750000	-0.302934	-0.302934
0.760000	0.208178	0.208178
0.770000	-0.216905	-0.216905
0.780000	0.471325	0.471325
0.790000	0.385297	0.385297
0.800000	1.088708	1.088708
0.810000	0.117089	0.117089
0.820000	0.309389	0.309389
0.830000	-0.267510	-0.267510
0.840000	0.182876	0.182876
0.850000	-0.318115	-0.318115
0.860000	0.177815	0.177815
0.870000	-0.323176	-0.323176
0.880000	0.198057	0.198057
0.890000	-0.282692	-0.282692
0.900000	0.198057	0.198057
0.910000	-0.262450	-0.262450
0.920000	0.248663	0.248663
0.930000	-0.232086	-0.232086
0.940000	0.258784	0.258784
0.950000	-0.206784	-0.206784
0.960000	0.289147	0.289147
0.970000	-0.191602	-0.191602
0.980000	0.329631	0.329631
0.990000	-0.130876	-0.130876
1.000000	0.370115	0.370115
1.010000	-0.095453	-0.095453
1.020000	0.400478	0.400478
1.030000	-0.085332	-0.085332
1.040000	0.400478	0.400478
1.050000	-0.095453	-0.095453
1.060000	0.390357	0.390357
1.070000	-0.146058	-0.146058
1.080000	0.268905	0.268905
1.090000	-0.221965	-0.221965
1.100000	0.233481	0.233481
1.110000	-0.282692	-0.282692
1.120000	0.187936	0.187936
1.130000	-0.297873	-0.297873
1.140000	0.187936	0.187936
1.150000	-0.277631	-0.277631
1.160000	0.198057	0.198057
1.170000	-0.282692	-0.282692
1.180000	0.213239	0.213239
1.190000	-0.262450	-0.262450
1.200000	0.238542	0.238542
1.210000	-0.221965	-0.221965
1.220000	0.253723	0.253723
1.230000	-0.206784	-0.206784
1.240000	0.233481	0.233481
1.250000	-0.227026	-0.227026
