10/9/2018
8:20:00 PM

0, CH+=0, CH-=199, Range=+/-10, y=a


Time	v0	y0
0.000000	0.137331	0.137331
0.010000	-0.049908	-0.049908
0.020000	0.132271	0.132271
0.030000	-0.024605	-0.024605
0.040000	0.147452	0.147452
0.050000	-0.034726	-0.034726
0.060000	0.147452	0.147452
0.070000	-0.039787	-0.039787
0.080000	0.137331	0.137331
0.090000	-0.024605	-0.024605
0.100000	0.142392	0.142392
0.110000	-0.065089	-0.065089
0.120000	0.122150	0.122150
0.130000	-0.090392	-0.090392
0.140000	0.086726	0.086726
0.150000	-0.140997	-0.140997
0.160000	0.015879	0.015879
0.170000	-0.191602	-0.191602
0.180000	-0.065089	-0.065089
0.190000	-0.211844	-0.211844
0.200000	-0.039787	-0.039787
0.210000	-0.171360	-0.171360
0.220000	0.026000	0.026000
0.230000	-0.080271	-0.080271
0.240000	0.142392	0.142392
0.250000	-0.029666	-0.029666
0.260000	0.187936	0.187936
0.270000	0.020939	0.020939
0.280000	0.203118	0.203118
0.290000	0.010818	0.010818
0.300000	0.203118	0.203118
0.310000	0.026000	0.026000
0.320000	0.208178	0.208178
0.330000	0.026000	0.026000
0.340000	0.187936	0.187936
0.350000	0.005758	0.005758
0.360000	0.182876	0.182876
0.370000	-0.019545	-0.019545
0.380000	0.147452	0.147452
0.390000	-0.019545	-0.019545
0.400000	0.157573	0.157573
0.410000	-0.019545	-0.019545
0.420000	0.142392	0.142392
0.430000	-0.034726	-0.034726
0.440000	0.172755	0.172755
0.450000	-0.034726	-0.034726
0.460000	0.172755	0.172755
0.470000	0.000697	0.000697
0.480000	0.203118	0.203118
0.490000	0.005758	0.005758
0.500000	0.187936	0.187936
0.510000	-0.019545	-0.019545
0.520000	0.132271	0.132271
0.530000	-0.070150	-0.070150
0.540000	0.137331	0.137331
0.550000	-0.054968	-0.054968
0.560000	0.137331	0.137331
0.570000	-0.075210	-0.075210
0.580000	0.127210	0.127210
0.590000	-0.054968	-0.054968
0.600000	0.137331	0.137331
0.610000	0.020939	0.020939
0.620000	0.329631	0.329631
0.630000	0.101908	0.101908
0.640000	0.036121	0.036121
0.650000	-0.399084	-0.399084
0.660000	-0.125816	-0.125816
0.670000	-0.186542	-0.186542
