10/9/2018
8:16:26 PM

0, CH+=0, CH-=199, Range=+/-10, y=a


Time	v0	y0
0.850000	-0.090392	-0.090392
0.860000	-0.039787	-0.039787
0.870000	-0.075210	-0.075210
0.880000	-0.060029	-0.060029
0.890000	-0.029666	-0.029666
0.900000	0.046242	0.046242
0.910000	0.010818	0.010818
0.920000	0.026000	0.026000
0.930000	-0.039787	-0.039787
0.940000	-0.049908	-0.049908
0.950000	-0.070150	-0.070150
0.960000	-0.034726	-0.034726
0.970000	-0.095453	-0.095453
0.980000	-0.049908	-0.049908
0.990000	-0.070150	-0.070150
1.000000	-0.090392	-0.090392
1.010000	-0.146058	-0.146058
1.020000	0.061423	0.061423
1.030000	0.648443	0.648443
1.040000	0.881227	0.881227
1.050000	0.451083	0.451083
1.060000	0.172755	0.172755
1.070000	-0.024605	-0.024605
1.080000	-0.070150	-0.070150
1.090000	-0.115695	-0.115695
1.100000	-0.095453	-0.095453
1.110000	-0.080271	-0.080271
1.120000	-0.070150	-0.070150
1.130000	-0.054968	-0.054968
1.140000	-0.049908	-0.049908
1.150000	-0.049908	-0.049908
1.160000	-0.029666	-0.029666
1.170000	-0.019545	-0.019545
1.180000	0.010818	0.010818
1.190000	0.015879	0.015879
1.200000	0.071545	0.071545
1.210000	0.061423	0.061423
1.220000	0.137331	0.137331
1.230000	0.162634	0.162634
1.240000	0.228421	0.228421
1.250000	0.238542	0.238542
1.260000	0.268905	0.268905
1.270000	0.268905	0.268905
1.280000	0.304328	0.304328
1.290000	0.213239	0.213239
1.300000	0.122150	0.122150
1.310000	0.020939	0.020939
1.320000	-0.024605	-0.024605
1.330000	-0.075210	-0.075210
1.340000	-0.080271	-0.080271
1.350000	-0.105574	-0.105574
1.360000	-0.120755	-0.120755
1.370000	-0.105574	-0.105574
1.380000	-0.095453	-0.095453
1.390000	-0.110634	-0.110634
1.400000	-0.065089	-0.065089
1.410000	-0.075210	-0.075210
1.420000	-0.039787	-0.039787
1.430000	-0.060029	-0.060029
1.440000	-0.034726	-0.034726
1.450000	-0.060029	-0.060029
1.460000	-0.044847	-0.044847
1.470000	-0.054968	-0.054968
1.480000	-0.029666	-0.029666
1.490000	-0.019545	-0.019545
1.500000	0.026000	0.026000
1.510000	-0.009424	-0.009424
1.520000	0.010818	0.010818
1.530000	-0.049908	-0.049908
1.540000	-0.034726	-0.034726
1.550000	-0.070150	-0.070150
1.560000	-0.070150	-0.070150
1.570000	-0.085332	-0.085332
1.580000	-0.060029	-0.060029
1.590000	-0.065089	-0.065089
1.600000	-0.125816	-0.125816
1.610000	-0.115695	-0.115695
1.620000	0.233481	0.233481
1.630000	0.769896	0.769896
1.640000	0.815440	0.815440
1.650000	0.334691	0.334691
1.660000	0.122150	0.122150
1.670000	-0.029666	-0.029666
1.680000	-0.085332	-0.085332
1.690000	-0.110634	-0.110634
1.700000	-0.090392	-0.090392
1.710000	-0.100513	-0.100513
1.720000	-0.085332	-0.085332
1.730000	-0.100513	-0.100513
1.740000	-0.065089	-0.065089
1.750000	-0.080271	-0.080271
1.760000	-0.044847	-0.044847
1.770000	-0.049908	-0.049908
1.780000	-0.009424	-0.009424
1.790000	0.005758	0.005758
1.800000	0.071545	0.071545
1.810000	0.046242	0.046242
1.820000	0.127210	0.127210
1.830000	0.127210	0.127210
1.840000	0.187936	0.187936
1.850000	0.213239	0.213239
1.860000	0.258784	0.258784
1.870000	0.253723	0.253723
1.880000	0.218299	0.218299
1.890000	0.137331	0.137331
1.900000	0.081666	0.081666
1.910000	-0.034726	-0.034726
1.920000	-0.034726	-0.034726
1.930000	-0.080271	-0.080271
1.940000	-0.095453	-0.095453
1.950000	-0.146058	-0.146058
1.960000	-0.100513	-0.100513
1.970000	-0.105574	-0.105574
1.980000	-0.090392	-0.090392
1.990000	-0.090392	-0.090392
2.000000	-0.075210	-0.075210
2.010000	-0.090392	-0.090392
2.020000	-0.070150	-0.070150
2.030000	-0.054968	-0.054968
2.040000	-0.039787	-0.039787
2.050000	-0.075210	-0.075210
2.060000	-0.034726	-0.034726
2.070000	-0.075210	-0.075210
2.080000	-0.034726	-0.034726
2.090000	-0.019545	-0.019545
2.100000	0.036121	0.036121
2.110000	0.005758	0.005758
2.120000	0.015879	0.015879
2.130000	-0.044847	-0.044847
2.140000	-0.039787	-0.039787
2.150000	-0.070150	-0.070150
2.160000	-0.049908	-0.049908
2.170000	-0.070150	-0.070150
2.180000	-0.049908	-0.049908
2.190000	-0.075210	-0.075210
2.200000	-0.090392	-0.090392
2.210000	-0.120755	-0.120755
2.220000	0.182876	0.182876
2.230000	0.754714	0.754714
2.240000	0.871106	0.871106
2.250000	0.435902	0.435902
2.260000	0.162634	0.162634
2.270000	-0.019545	-0.019545
2.280000	-0.060029	-0.060029
2.290000	-0.105574	-0.105574
2.300000	-0.080271	-0.080271
2.310000	-0.090392	-0.090392
2.320000	-0.060029	-0.060029
2.330000	-0.085332	-0.085332
2.340000	-0.065089	-0.065089
2.350000	-0.054968	-0.054968
2.360000	-0.009424	-0.009424
2.370000	-0.029666	-0.029666
2.380000	0.000697	0.000697
2.390000	0.010818	0.010818
2.400000	0.066484	0.066484
2.410000	0.056363	0.056363
2.420000	0.132271	0.132271
2.430000	0.157573	0.157573
2.440000	0.228421	0.228421
2.450000	0.223360	0.223360
2.460000	0.289147	0.289147
2.470000	0.248663	0.248663
2.480000	0.248663	0.248663
2.490000	0.152513	0.152513
2.500000	0.122150	0.122150
2.510000	0.005758	0.005758
2.520000	-0.034726	-0.034726
2.530000	-0.085332	-0.085332
2.540000	-0.065089	-0.065089
2.550000	-0.095453	-0.095453
2.560000	-0.090392	-0.090392
2.570000	-0.105574	-0.105574
2.580000	-0.080271	-0.080271
2.590000	-0.090392	-0.090392
2.600000	-0.060029	-0.060029
2.610000	-0.080271	-0.080271
2.620000	-0.049908	-0.049908
2.630000	-0.049908	-0.049908
2.640000	-0.049908	-0.049908
2.650000	-0.065089	-0.065089
2.660000	-0.044847	-0.044847
2.670000	-0.054968	-0.054968
2.680000	-0.044847	-0.044847
2.690000	-0.060029	-0.060029
2.700000	-0.034726	-0.034726
2.710000	-0.039787	-0.039787
2.720000	0.020939	0.020939
2.730000	0.010818	0.010818
2.740000	0.046242	0.046242
2.750000	0.020939	0.020939
2.760000	-0.009424	-0.009424
2.770000	-0.075210	-0.075210
2.780000	-0.044847	-0.044847
2.790000	-0.080271	-0.080271
2.800000	-0.054968	-0.054968
2.810000	-0.070150	-0.070150
2.820000	-0.065089	-0.065089
2.830000	-0.140997	-0.140997
2.840000	-0.024605	-0.024605
2.850000	0.451083	0.451083
2.860000	0.967256	0.967256
2.870000	0.699049	0.699049
2.880000	0.304328	0.304328
2.890000	0.056363	0.056363
2.900000	-0.034726	-0.034726
2.910000	-0.105574	-0.105574
2.920000	-0.090392	-0.090392
2.930000	-0.115695	-0.115695
2.940000	-0.095453	-0.095453
2.950000	-0.085332	-0.085332
2.960000	-0.049908	-0.049908
2.970000	-0.080271	-0.080271
2.980000	-0.034726	-0.034726
2.990000	-0.029666	-0.029666
3.000000	-0.009424	-0.009424
3.010000	0.000697	0.000697
3.020000	0.020939	0.020939
3.030000	0.061423	0.061423
3.040000	0.127210	0.127210
3.050000	0.142392	0.142392
3.060000	0.198057	0.198057
3.070000	0.213239	0.213239
3.080000	0.268905	0.268905
3.090000	0.268905	0.268905
3.100000	0.284086	0.284086
3.110000	0.228421	0.228421
3.120000	0.187936	0.187936
3.130000	0.061423	0.061423
3.140000	0.005758	0.005758
3.150000	-0.060029	-0.060029
3.160000	-0.065089	-0.065089
3.170000	-0.115695	-0.115695
3.180000	-0.100513	-0.100513
3.190000	-0.110634	-0.110634
3.200000	-0.085332	-0.085332
3.210000	-0.095453	-0.095453
3.220000	-0.080271	-0.080271
3.230000	-0.085332	-0.085332
3.240000	-0.075210	-0.075210
3.250000	-0.075210	-0.075210
3.260000	-0.034726	-0.034726
3.270000	-0.075210	-0.075210
3.280000	-0.039787	-0.039787
3.290000	-0.054968	-0.054968
3.300000	-0.044847	-0.044847
3.310000	-0.060029	-0.060029
3.320000	-0.054968	-0.054968
3.330000	-0.060029	-0.060029
3.340000	0.000697	0.000697
3.350000	0.010818	0.010818
3.360000	0.031060	0.031060
3.370000	0.015879	0.015879
3.380000	0.000697	0.000697
3.390000	-0.065089	-0.065089
3.400000	-0.049908	-0.049908
3.410000	-0.080271	-0.080271
3.420000	-0.044847	-0.044847
3.430000	-0.080271	-0.080271
3.440000	-0.044847	-0.044847
3.450000	-0.120755	-0.120755
3.460000	-0.115695	-0.115695
3.470000	0.122150	0.122150
3.480000	0.769896	0.769896
3.490000	0.876167	0.876167
3.500000	0.440962	0.440962
3.510000	0.122150	0.122150
3.520000	-0.009424	-0.009424
3.530000	-0.075210	-0.075210
3.540000	-0.070150	-0.070150
3.550000	-0.110634	-0.110634
3.560000	-0.065089	-0.065089
3.570000	-0.085332	-0.085332
3.580000	-0.049908	-0.049908
3.590000	-0.049908	-0.049908
3.600000	-0.029666	-0.029666
3.610000	-0.049908	-0.049908
3.620000	0.000697	0.000697
3.630000	-0.009424	-0.009424
3.640000	0.041181	0.041181
3.650000	0.051302	0.051302
3.660000	0.091787	0.091787
3.670000	0.127210	0.127210
3.680000	0.192997	0.192997
3.690000	0.203118	0.203118
3.700000	0.248663	0.248663
3.710000	0.258784	0.258784
3.720000	0.268905	0.268905
3.730000	0.238542	0.238542
3.740000	0.203118	0.203118
3.750000	0.101908	0.101908
3.760000	0.031060	0.031060
3.770000	-0.054968	-0.054968
3.780000	-0.085332	-0.085332
3.790000	-0.125816	-0.125816
3.800000	-0.100513	-0.100513
3.810000	-0.156179	-0.156179
3.820000	-0.095453	-0.095453
3.830000	-0.115695	-0.115695
3.840000	-0.075210	-0.075210
3.850000	-0.065089	-0.065089
3.860000	-0.044847	-0.044847
3.870000	-0.080271	-0.080271
3.880000	-0.039787	-0.039787
3.890000	-0.080271	-0.080271
3.900000	-0.049908	-0.049908
3.910000	-0.065089	-0.065089
3.920000	-0.049908	-0.049908
3.930000	-0.065089	-0.065089
3.940000	0.010818	0.010818
3.950000	0.005758	0.005758
3.960000	0.010818	0.010818
3.970000	-0.034726	-0.034726
3.980000	-0.034726	-0.034726
3.990000	-0.080271	-0.080271
4.000000	-0.080271	-0.080271
4.010000	-0.105574	-0.105574
4.020000	-0.065089	-0.065089
4.030000	-0.075210	-0.075210
4.040000	-0.065089	-0.065089
4.050000	-0.151118	-0.151118
4.060000	-0.080271	-0.080271
4.070000	0.299268	0.299268
4.080000	0.896409	0.896409
4.090000	0.780017	0.780017
4.100000	0.309389	0.309389
4.110000	0.051302	0.051302
4.120000	-0.034726	-0.034726
4.130000	-0.110634	-0.110634
4.140000	-0.100513	-0.100513
4.150000	-0.115695	-0.115695
4.160000	-0.085332	-0.085332
4.170000	-0.100513	-0.100513
4.180000	-0.080271	-0.080271
4.190000	-0.080271	-0.080271
4.200000	-0.034726	-0.034726
4.210000	-0.049908	-0.049908
4.220000	-0.019545	-0.019545
4.230000	-0.044847	-0.044847
4.240000	0.015879	0.015879
4.250000	0.015879	0.015879
4.260000	0.112029	0.112029
4.270000	0.122150	0.122150
4.280000	0.177815	0.177815
4.290000	0.198057	0.198057
4.300000	0.248663	0.248663
4.310000	0.238542	0.238542
4.320000	0.248663	0.248663
4.330000	0.172755	0.172755
4.340000	0.122150	0.122150
4.350000	0.026000	0.026000
4.360000	-0.014484	-0.014484
4.370000	-0.090392	-0.090392
4.380000	-0.085332	-0.085332
4.390000	-0.146058	-0.146058
4.400000	-0.130876	-0.130876
4.410000	-0.146058	-0.146058
4.420000	-0.110634	-0.110634
4.430000	-0.115695	-0.115695
4.440000	-0.110634	-0.110634
4.450000	-0.090392	-0.090392
4.460000	-0.054968	-0.054968
4.470000	-0.080271	-0.080271
4.480000	-0.070150	-0.070150
4.490000	-0.080271	-0.080271
4.500000	-0.060029	-0.060029
4.510000	-0.075210	-0.075210
4.520000	-0.060029	-0.060029
4.530000	-0.070150	-0.070150
4.540000	-0.060029	-0.060029
4.550000	-0.070150	-0.070150
4.560000	-0.019545	-0.019545
4.570000	-0.004363	-0.004363
4.580000	0.020939	0.020939
4.590000	0.010818	0.010818
4.600000	-0.019545	-0.019545
4.610000	-0.070150	-0.070150
4.620000	-0.065089	-0.065089
4.630000	-0.080271	-0.080271
4.640000	-0.044847	-0.044847
4.650000	-0.065089	-0.065089
4.660000	-0.039787	-0.039787
4.670000	-0.090392	-0.090392
4.680000	-0.130876	-0.130876
4.690000	0.026000	0.026000
4.700000	0.658564	0.658564
4.710000	0.967256	0.967256
4.720000	0.602899	0.602899
4.730000	0.213239	0.213239
4.740000	0.071545	0.071545
4.750000	-0.049908	-0.049908
4.760000	-0.075210	-0.075210
4.770000	-0.115695	-0.115695
4.780000	-0.080271	-0.080271
4.790000	-0.075210	-0.075210
4.800000	-0.060029	-0.060029
4.810000	-0.075210	-0.075210
4.820000	-0.044847	-0.044847
4.830000	-0.039787	-0.039787
4.840000	-0.014484	-0.014484
4.850000	-0.009424	-0.009424
4.860000	0.020939	0.020939
4.870000	0.026000	0.026000
4.880000	0.076605	0.076605
4.890000	0.122150	0.122150
4.900000	0.162634	0.162634
4.910000	0.192997	0.192997
4.920000	0.253723	0.253723
4.930000	0.263844	0.263844
4.940000	0.284086	0.284086
4.950000	0.263844	0.263844
4.960000	0.228421	0.228421
4.970000	0.122150	0.122150
4.980000	0.056363	0.056363
4.990000	-0.044847	-0.044847
5.000000	-0.054968	-0.054968
5.010000	-0.100513	-0.100513
5.020000	-0.090392	-0.090392
5.030000	-0.100513	-0.100513
5.040000	-0.075210	-0.075210
5.050000	-0.090392	-0.090392
5.060000	-0.075210	-0.075210
5.070000	-0.075210	-0.075210
5.080000	-0.065089	-0.065089
5.090000	-0.044847	-0.044847
5.100000	-0.024605	-0.024605
5.110000	-0.034726	-0.034726
5.120000	-0.014484	-0.014484
5.130000	-0.034726	-0.034726
5.140000	-0.009424	-0.009424
5.150000	-0.024605	-0.024605
5.160000	-0.019545	-0.019545
5.170000	-0.044847	-0.044847
5.180000	-0.014484	-0.014484
5.190000	-0.004363	-0.004363
5.200000	-0.019545	-0.019545
5.210000	-0.044847	-0.044847
5.220000	-0.029666	-0.029666
5.230000	-0.019545	-0.019545
5.240000	0.036121	0.036121
5.250000	0.041181	0.041181
5.260000	0.071545	0.071545
5.270000	0.036121	0.036121
5.280000	0.005758	0.005758
5.290000	-0.014484	-0.014484
5.300000	-0.034726	-0.034726
5.310000	-0.049908	-0.049908
5.320000	-0.039787	-0.039787
5.330000	-0.044847	-0.044847
5.340000	-0.014484	-0.014484
5.350000	-0.110634	-0.110634
5.360000	-0.029666	-0.029666
5.370000	0.405539	0.405539
5.380000	0.952074	0.952074
5.390000	0.774956	0.774956
5.400000	0.354933	0.354933
5.410000	0.096847	0.096847
5.420000	-0.014484	-0.014484
5.430000	-0.080271	-0.080271
5.440000	-0.075210	-0.075210
5.450000	-0.085332	-0.085332
5.460000	-0.070150	-0.070150
5.470000	-0.075210	-0.075210
5.480000	-0.054968	-0.054968
5.490000	-0.060029	-0.060029
5.500000	-0.034726	-0.034726
5.510000	-0.034726	-0.034726
5.520000	-0.004363	-0.004363
5.530000	-0.009424	-0.009424
5.540000	0.046242	0.046242
5.550000	0.046242	0.046242
5.560000	0.112029	0.112029
5.570000	0.142392	0.142392
5.580000	0.187936	0.187936
5.590000	0.223360	0.223360
5.600000	0.289147	0.289147
5.610000	0.284086	0.284086
5.620000	0.319510	0.319510
5.630000	0.258784	0.258784
5.640000	0.187936	0.187936
5.650000	0.112029	0.112029
5.660000	0.020939	0.020939
5.670000	-0.034726	-0.034726
5.680000	-0.049908	-0.049908
5.690000	-0.085332	-0.085332
5.700000	-0.080271	-0.080271
5.710000	-0.120755	-0.120755
5.720000	-0.095453	-0.095453
5.730000	-0.100513	-0.100513
5.740000	-0.070150	-0.070150
5.750000	-0.085332	-0.085332
5.760000	-0.054968	-0.054968
5.770000	-0.075210	-0.075210
5.780000	-0.034726	-0.034726
5.790000	-0.065089	-0.065089
5.800000	-0.039787	-0.039787
5.810000	-0.065089	-0.065089
5.820000	-0.039787	-0.039787
5.830000	-0.065089	-0.065089
5.840000	-0.049908	-0.049908
5.850000	-0.044847	-0.044847
5.860000	-0.029666	-0.029666
5.870000	-0.054968	-0.054968
5.880000	-0.039787	-0.039787
5.890000	-0.039787	-0.039787
5.900000	-0.029666	-0.029666
5.910000	-0.039787	-0.039787
5.920000	-0.004363	-0.004363
5.930000	-0.019545	-0.019545
5.940000	0.026000	0.026000
5.950000	0.031060	0.031060
5.960000	0.061423	0.061423
5.970000	0.036121	0.036121
5.980000	0.026000	0.026000
5.990000	-0.009424	-0.009424
6.000000	-0.009424	-0.009424
6.010000	-0.039787	-0.039787
6.020000	-0.029666	-0.029666
6.030000	-0.039787	-0.039787
6.040000	-0.024605	-0.024605
6.050000	-0.049908	-0.049908
6.060000	-0.070150	-0.070150
6.070000	0.056363	0.056363
6.080000	0.673746	0.673746
6.090000	0.906530	0.906530
6.100000	0.476386	0.476386
6.110000	0.132271	0.132271
6.120000	0.031060	0.031060
6.130000	-0.044847	-0.044847
6.140000	-0.049908	-0.049908
6.150000	-0.044847	-0.044847
6.160000	-0.044847	-0.044847
6.170000	-0.039787	-0.039787
6.180000	-0.029666	-0.029666
6.190000	-0.034726	-0.034726
6.200000	-0.014484	-0.014484
6.210000	-0.014484	-0.014484
6.220000	0.046242	0.046242
6.230000	0.026000	0.026000
6.240000	0.066484	0.066484
6.250000	0.061423	0.061423
6.260000	0.132271	0.132271
6.270000	0.142392	0.142392
6.280000	0.218299	0.218299
6.290000	0.258784	0.258784
6.300000	0.289147	0.289147
6.310000	0.273965	0.273965
6.320000	0.324570	0.324570
6.330000	0.268905	0.268905
6.340000	0.258784	0.258784
6.350000	0.167694	0.167694
6.360000	0.122150	0.122150
6.370000	0.015879	0.015879
6.380000	0.000697	0.000697
6.390000	-0.080271	-0.080271
6.400000	-0.044847	-0.044847
6.410000	-0.110634	-0.110634
6.420000	-0.065089	-0.065089
6.430000	-0.090392	-0.090392
6.440000	-0.054968	-0.054968
6.450000	-0.039787	-0.039787
6.460000	-0.029666	-0.029666
6.470000	-0.024605	-0.024605
6.480000	0.000697	0.000697
6.490000	-0.034726	-0.034726
6.500000	0.005758	0.005758
6.510000	-0.014484	-0.014484
6.520000	-0.004363	-0.004363
6.530000	-0.009424	-0.009424
6.540000	0.010818	0.010818
6.550000	-0.009424	-0.009424
6.560000	-0.009424	-0.009424
6.570000	0.005758	0.005758
6.580000	0.056363	0.056363
6.590000	0.036121	0.036121
6.600000	0.071545	0.071545
6.610000	0.015879	0.015879
6.620000	-0.009424	-0.009424
6.630000	-0.039787	-0.039787
6.640000	-0.014484	-0.014484
6.650000	-0.039787	-0.039787
6.660000	-0.009424	-0.009424
6.670000	-0.024605	-0.024605
6.680000	-0.029666	-0.029666
6.690000	-0.115695	-0.115695
6.700000	0.056363	0.056363
6.710000	0.567475	0.567475
6.720000	0.855925	0.855925
6.730000	0.456144	0.456144
6.740000	0.167694	0.167694
6.750000	0.026000	0.026000
6.760000	-0.014484	-0.014484
6.770000	-0.054968	-0.054968
6.780000	-0.044847	-0.044847
6.790000	-0.060029	-0.060029
6.800000	-0.024605	-0.024605
6.810000	-0.039787	-0.039787
6.820000	-0.014484	-0.014484
6.830000	-0.024605	-0.024605
6.840000	0.005758	0.005758
6.850000	0.000697	0.000697
6.860000	0.036121	0.036121
6.870000	0.015879	0.015879
6.880000	0.081666	0.081666
6.890000	0.112029	0.112029
6.900000	0.152513	0.152513
6.910000	0.162634	0.162634
6.920000	0.228421	0.228421
6.930000	0.253723	0.253723
6.940000	0.319510	0.319510
6.950000	0.273965	0.273965
6.960000	0.284086	0.284086
6.970000	0.213239	0.213239
6.980000	0.127210	0.127210
6.990000	0.041181	0.041181
7.000000	-0.009424	-0.009424
7.010000	-0.065089	-0.065089
7.020000	-0.070150	-0.070150
7.030000	-0.105574	-0.105574
7.040000	-0.065089	-0.065089
7.050000	-0.105574	-0.105574
7.060000	-0.085332	-0.085332
7.070000	-0.075210	-0.075210
7.080000	-0.049908	-0.049908
7.090000	-0.060029	-0.060029
7.100000	-0.024605	-0.024605
7.110000	-0.019545	-0.019545
7.120000	-0.014484	-0.014484
7.130000	-0.029666	-0.029666
7.140000	-0.034726	-0.034726
7.150000	-0.029666	-0.029666
7.160000	-0.024605	-0.024605
7.170000	-0.039787	-0.039787
7.180000	-0.024605	-0.024605
7.190000	-0.044847	-0.044847
7.200000	-0.029666	-0.029666
7.210000	-0.044847	-0.044847
7.220000	0.000697	0.000697
7.230000	0.010818	0.010818
7.240000	0.071545	0.071545
7.250000	0.015879	0.015879
7.260000	0.046242	0.046242
7.270000	-0.009424	-0.009424
7.280000	-0.009424	-0.009424
7.290000	-0.054968	-0.054968
7.300000	-0.039787	-0.039787
7.310000	-0.054968	-0.054968
7.320000	-0.019545	-0.019545
7.330000	-0.044847	-0.044847
7.340000	-0.090392	-0.090392
7.350000	-0.060029	-0.060029
7.360000	0.309389	0.309389
7.370000	0.820501	0.820501
7.380000	0.785077	0.785077
7.390000	0.349873	0.349873
7.400000	0.122150	0.122150
7.410000	-0.029666	-0.029666
7.420000	-0.054968	-0.054968
7.430000	-0.085332	-0.085332
7.440000	-0.065089	-0.065089
7.450000	-0.085332	-0.085332
7.460000	-0.060029	-0.060029
7.470000	-0.070150	-0.070150
7.480000	-0.034726	-0.034726
7.490000	-0.034726	-0.034726
7.500000	-0.009424	-0.009424
7.510000	-0.019545	-0.019545
7.520000	0.020939	0.020939
7.530000	0.015879	0.015879
7.540000	0.056363	0.056363
7.550000	0.066484	0.066484
7.560000	0.142392	0.142392
7.570000	0.177815	0.177815
7.580000	0.248663	0.248663
7.590000	0.253723	0.253723
7.600000	0.294207	0.294207
7.610000	0.268905	0.268905
7.620000	0.263844	0.263844
7.630000	0.187936	0.187936
7.640000	0.127210	0.127210
7.650000	0.015879	0.015879
7.660000	-0.004363	-0.004363
7.670000	-0.065089	-0.065089
7.680000	-0.065089	-0.065089
7.690000	-0.105574	-0.105574
7.700000	-0.080271	-0.080271
7.710000	-0.100513	-0.100513
7.720000	-0.070150	-0.070150
7.730000	-0.090392	-0.090392
7.740000	-0.070150	-0.070150
7.750000	-0.075210	-0.075210
7.760000	-0.049908	-0.049908
7.770000	-0.054968	-0.054968
7.780000	-0.060029	-0.060029
7.790000	-0.065089	-0.065089
7.800000	-0.044847	-0.044847
7.810000	-0.054968	-0.054968
7.820000	-0.024605	-0.024605
7.830000	-0.044847	-0.044847
7.840000	-0.029666	-0.029666
7.850000	-0.044847	-0.044847
7.860000	-0.024605	-0.024605
7.870000	-0.039787	-0.039787
7.880000	-0.034726	-0.034726
7.890000	-0.039787	-0.039787
7.900000	-0.019545	-0.019545
7.910000	-0.034726	-0.034726
7.920000	0.000697	0.000697
7.930000	-0.034726	-0.034726
7.940000	0.005758	0.005758
7.950000	0.015879	0.015879
7.960000	0.041181	0.041181
7.970000	0.046242	0.046242
7.980000	0.026000	0.026000
7.990000	-0.009424	-0.009424
8.000000	-0.004363	-0.004363
8.010000	-0.044847	-0.044847
8.020000	-0.019545	-0.019545
8.030000	-0.044847	-0.044847
8.040000	-0.019545	-0.019545
8.050000	-0.070150	-0.070150
8.060000	-0.080271	-0.080271
8.070000	0.061423	0.061423
8.080000	0.643383	0.643383
8.090000	0.901469	0.901469
8.100000	0.537112	0.537112
8.110000	0.198057	0.198057
8.120000	0.046242	0.046242
8.130000	-0.049908	-0.049908
8.140000	-0.060029	-0.060029
8.150000	-0.080271	-0.080271
8.160000	-0.049908	-0.049908
8.170000	-0.070150	-0.070150
8.180000	-0.044847	-0.044847
8.190000	-0.060029	-0.060029
8.200000	-0.024605	-0.024605
8.210000	-0.034726	-0.034726
8.220000	0.005758	0.005758
8.230000	0.010818	0.010818
8.240000	0.051302	0.051302
8.250000	0.031060	0.031060
8.260000	0.101908	0.101908
8.270000	0.122150	0.122150
8.280000	0.172755	0.172755
8.290000	0.187936	0.187936
8.300000	0.253723	0.253723
8.310000	0.273965	0.273965
8.320000	0.319510	0.319510
8.330000	0.299268	0.299268
8.340000	0.263844	0.263844
8.350000	0.182876	0.182876
8.360000	0.122150	0.122150
8.370000	0.000697	0.000697
8.380000	-0.024605	-0.024605
8.390000	-0.085332	-0.085332
8.400000	-0.060029	-0.060029
8.410000	-0.080271	-0.080271
8.420000	-0.060029	-0.060029
8.430000	-0.085332	-0.085332
8.440000	-0.075210	-0.075210
8.450000	-0.075210	-0.075210
8.460000	-0.054968	-0.054968
8.470000	-0.075210	-0.075210
8.480000	-0.039787	-0.039787
8.490000	-0.049908	-0.049908
8.500000	-0.024605	-0.024605
8.510000	-0.044847	-0.044847
8.520000	-0.029666	-0.029666
8.530000	-0.044847	-0.044847
